report.id,period.fiscal-year,cube.description,cube.tree-sequence,report.entity-name,dimensions.count,dimension-pair,cube.primary-local-name,fact.value,unit,cube_id
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}],TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}],TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",1,[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}],TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",TransfersWithinCapitalAssetsBeingDepreciatedGross,-1055777.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",TransfersWithinCapitalAssetsBeingDepreciatedGross,1076110.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",TransfersWithinCapitalAssetsBeingDepreciatedGross,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),64,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",TransfersWithinCapitalAssetsBeingDepreciatedGross,1055777.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AccumulatedDepreciation,-217894158.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AccumulatedDepreciation,-376557718.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-44803272.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-18161506.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-91946256.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-321195931.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-2995767.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-12938759.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-72955663.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-11022551.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-5193200.0,USD,801150
677267,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-13238971.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AccumulatedDepreciation,-224518334.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AccumulatedDepreciation,-386332169.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-45735682.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-18510893.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-95677118.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-330555161.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-3170308.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-13255896.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-75941929.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-11664073.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-3993297.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-12346146.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AccumulatedDepreciation,-1265638.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AccumulatedDepreciation,-6842301.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-476847.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-4247762.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,0.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-131988.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-366.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-51680.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-147889.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-2005109.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-640536.0,USD,801150
677268,2020,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-405762.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AccumulatedDepreciation,-1335962.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AccumulatedDepreciation,-6895158.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-480698.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-4436115.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-31.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-133000.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-976.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-56698.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-158749.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-1891687.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AccumulatedDepreciation,-695508.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),71,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AccumulatedDepreciation,-377658.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AdditionsToAccumulatedDepreciation,-7977481.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AdditionsToAccumulatedDepreciation,-12609239.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-932410.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-336967.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-3730862.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-9358690.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-174541.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-317137.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-2986266.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-692952.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-153402.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-1903493.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],AdditionsToAccumulatedDepreciation,-149641.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],AdditionsToAccumulatedDepreciation,-327757.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-3851.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-188353.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-31.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-1012.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-610.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'LandAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-5018.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-10860.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-74820.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-134289.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),72,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",AdditionsToAccumulatedDepreciation,-58554.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],ReductionsFromAccumulatedDepreciation,1353305.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ReductionsFromAccumulatedDepreciation,2834788.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsAndImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'InfrastructureMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'LandImprovementsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'MachineryAndEquipmentMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,51430.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,1353305.0,USD,801150
677267,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,"Flint, Michigan",2,"[{'CapitalAssetsNonDepreciableAxis': 'VehiclesMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,2783358.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}],ReductionsFromAccumulatedDepreciation,79317.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,County of Ogemaw,1,[{'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}],ReductionsFromAccumulatedDepreciation,274900.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'BusinessTypeActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
677268,2021,801150 - Disclosures - Capital Assets Footnote (Details),73,County of Ogemaw,2,"[{'CapitalAssetsNonDepreciableAxis': 'BuildingsMember'}, {'TypeOfGovernmentUnitAxis': 'GovernmentalActivitiesMember'}]",ReductionsFromAccumulatedDepreciation,0.0,USD,801150
